DATAFLOW,LAST UPDATE,freq,indic_de,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE724,2020,1.28,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE725,2017,1.52,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE725,2018,1.58,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE725,2019,1.62,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE725,2020,1.60,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE731,2017,1.52,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE731,2018,1.53,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE731,2019,1.49,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE731,2020,1.51,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE732,2017,1.68,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE732,2018,1.58,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE732,2019,1.58,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE732,2020,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE733,2017,1.67,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE733,2018,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE733,2019,1.76,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE733,2020,1.72,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE734,2017,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE734,2018,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE734,2019,1.61,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE734,2020,1.68,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE735,2017,1.67,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE735,2018,1.50,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE735,2019,1.53,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE735,2020,1.60,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE736,2017,1.73,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE736,2018,1.68,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE736,2019,1.69,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE736,2020,1.65,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE737,2017,1.56,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE737,2018,1.67,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE737,2019,1.60,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE737,2020,1.45,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE803,2017,1.42,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE803,2018,1.42,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE803,2019,1.29,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE803,2020,1.31,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE804,2017,1.71,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE804,2018,1.66,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE804,2019,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE804,2020,1.57,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80J,2017,1.65,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80J,2018,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80J,2019,1.71,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80J,2020,1.66,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80K,2017,1.70,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80K,2018,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80K,2019,1.81,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80K,2020,1.71,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80L,2017,1.54,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80L,2018,1.48,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80L,2019,1.47,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80L,2020,1.50,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80M,2017,1.54,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80M,2018,1.62,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80M,2019,1.69,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80M,2020,1.54,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80N,2017,1.44,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80N,2018,1.45,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80N,2019,1.39,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80N,2020,1.32,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80O,2017,1.69,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80O,2018,1.83,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80O,2019,1.77,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE80O,2020,1.73,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE911,2017,1.38,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE911,2018,1.44,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE911,2019,1.41,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE911,2020,1.31,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE912,2017,1.95,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE912,2018,2.07,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE912,2019,1.96,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE912,2020,2.00,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE913,2017,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE913,2018,1.70,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE913,2019,1.66,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE913,2020,1.64,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE914,2017,1.81,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE914,2018,1.87,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE914,2019,1.86,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE914,2020,1.82,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE916,2017,1.44,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE916,2018,1.44,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE916,2019,1.40,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE916,2020,1.40,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE917,2017,1.73,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE917,2018,1.64,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE917,2019,1.67,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE917,2020,1.77,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE918,2017,1.61,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE918,2018,1.57,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE918,2019,1.60,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE918,2020,1.64,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91A,2017,1.79,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91A,2018,1.77,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91A,2019,1.75,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91A,2020,1.86,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91B,2017,1.61,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91B,2018,1.66,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91B,2019,1.65,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91B,2020,1.71,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91C,2017,1.39,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91C,2018,1.43,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91C,2019,1.32,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE91C,2020,1.40,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE922,2017,1.66,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE922,2018,1.64,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE922,2019,1.72,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE922,2020,1.69,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE923,2017,1.64,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE923,2018,1.66,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE923,2019,1.71,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE923,2020,1.70,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE925,2017,1.45,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE925,2018,1.57,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE925,2019,1.53,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE925,2020,1.51,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE926,2017,1.59,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE926,2018,1.77,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE926,2019,1.47,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE926,2020,1.76,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE927,2017,1.69,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE927,2018,1.66,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE927,2019,1.72,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE927,2020,1.78,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE928,2017,1.58,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE928,2018,1.66,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE928,2019,1.58,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE928,2020,1.59,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE929,2017,1.54,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE929,2018,1.54,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE929,2019,1.47,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE929,2020,1.56,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE931,2017,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE931,2018,1.68,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE931,2019,1.71,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE931,2020,1.65,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE932,2017,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE932,2018,1.77,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE932,2019,1.59,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE932,2020,1.75,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE933,2017,1.79,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE933,2018,1.79,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE933,2019,1.76,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE933,2020,1.68,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE934,2017,1.64,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE934,2018,1.68,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE934,2019,1.69,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE934,2020,1.59,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE935,2017,1.51,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE935,2018,1.50,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE935,2019,1.52,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE935,2020,1.51,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE936,2017,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE936,2018,1.70,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE936,2019,1.77,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE936,2020,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE937,2017,1.67,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE937,2018,1.71,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE937,2019,1.69,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE937,2020,1.69,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE938,2017,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE938,2018,1.71,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE938,2019,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE938,2020,1.75,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE939,2017,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE939,2018,1.75,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE939,2019,1.71,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE939,2020,1.77,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE93A,2017,1.56,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE93A,2018,1.55,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE93A,2019,1.61,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE93A,2020,1.57,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE93B,2017,1.91,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE93B,2018,1.79,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE93B,2019,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE93B,2020,1.73,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE941,2017,1.93,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE941,2018,1.83,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE941,2019,1.89,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE941,2020,1.65,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE942,2017,1.55,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE942,2018,1.51,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE942,2019,1.53,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE942,2020,1.42,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE943,2017,1.34,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE943,2018,1.32,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE943,2019,1.26,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE943,2020,1.32,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE944,2017,1.39,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE944,2018,1.37,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE944,2019,1.34,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE944,2020,1.26,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE945,2017,1.67,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE945,2018,1.54,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE945,2019,1.55,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE945,2020,1.59,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE946,2017,1.63,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE946,2018,1.67,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE946,2019,1.75,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE946,2020,1.62,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE947,2017,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE947,2018,1.66,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE947,2019,1.69,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE947,2020,1.62,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE948,2017,1.90,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE948,2018,1.86,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE948,2019,1.92,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE948,2020,1.93,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE949,2017,1.76,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE949,2018,1.73,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE949,2019,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE949,2020,1.76,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94A,2017,1.68,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94A,2018,1.59,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94A,2019,1.67,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94A,2020,1.65,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94B,2017,1.77,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94B,2018,1.75,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94B,2019,1.73,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94B,2020,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94C,2017,1.73,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94C,2018,1.79,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94C,2019,1.70,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94C,2020,1.73,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94D,2017,1.78,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94D,2018,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94D,2019,1.74,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94D,2020,1.67,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94E,2017,1.80,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94E,2018,1.77,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94E,2019,1.85,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94E,2020,1.80,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94F,2017,1.75,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,TOTFERRT,NR,DE94F,2018,1.75,
